id,date,method,pathname,status,timestamp,level,event_message,log_type,log_count,logs,auth_user
0386e879-3aae-4324-91f3-49199a75f562,"""2026-09-17T08:55:53.565Z""",GET,/rest/v1/saved_records,200,2026-09-17T08:55:53.565000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/saved_records?select=snapshot_data&id=eq.master_users_registry | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
8fab41b6-4069-4478-86eb-48e99bb7bb22,"""2026-09-17T08:55:53.401Z""",GET,/rest/v1/profiles,200,2026-09-17T08:55:53.401000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/profiles?select=id%2Cemail%2Cfull_name%2Crole%2Crole_position%2Csite_id%2Chas_set_password%2Cis_active%2Cis_deleted%2Ccreated_at%2Cupdated_at&order=created_at.asc | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
61c10973-c7bc-4941-8c8b-9e698fe17061,"""2026-09-17T08:55:53.251Z""",GET,/rest/v1/saved_records,200,2026-09-17T08:55:53.251000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/saved_records?select=snapshot_data&id=eq.master_users_registry | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
86bcde89-ac9b-49ad-ae98-b0d8a0ca4d3e,"""2026-09-17T08:55:53.098Z""",GET,/rest/v1/saved_records,200,2026-09-17T08:55:53.098000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/saved_records?select=snapshot_data&id=eq.master_users_registry | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
d0987461-9d5e-48f8-ad46-af9dd56fe163,"""2026-09-17T08:55:52.954Z""",GET,/rest/v1/profiles,200,2026-09-17T08:55:52.954000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/profiles?select=id%2Cemail%2Cfull_name%2Crole%2Crole_position%2Csite_id%2Chas_set_password%2Cis_active%2Cis_deleted%2Ccreated_at%2Cupdated_at&order=created_at.asc | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
82c408c1-daf5-4ba1-bb6c-04af68fe0d96,"""2026-09-17T08:55:52.808Z""",GET,/rest/v1/saved_records,200,2026-09-17T08:55:52.808000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/saved_records?select=snapshot_data&id=eq.master_users_registry | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
3c8c4734-34f8-43bc-affe-e678493229d8,"""2026-09-17T08:55:52.663Z""",GET,/rest/v1/saved_records,200,2026-09-17T08:55:52.663000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/saved_records?select=snapshot_data&id=eq.master_users_registry | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
c6924b30-b1dd-4f83-a24a-0cb55f7a99e0,"""2026-09-17T08:55:52.433Z""",GET,/rest/v1/profiles,200,2026-09-17T08:55:52.433000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/profiles?select=id%2Cemail%2Cfull_name%2Crole%2Crole_position%2Csite_id%2Chas_set_password%2Cis_active%2Cis_deleted%2Ccreated_at%2Cupdated_at&order=created_at.asc | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
b187560c-1bd1-4c26-9d31-81b1a93f5e29,"""2026-09-17T08:55:52.293Z""",GET,/rest/v1/saved_records,200,2026-09-17T08:55:52.293000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/saved_records?select=snapshot_data&id=eq.master_users_registry | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
bed79195-95f1-49f0-a621-2d2d60cb4ff5,"""2026-09-17T08:55:52.148Z""",GET,/rest/v1/saved_records,200,2026-09-17T08:55:52.148000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/saved_records?select=snapshot_data&id=eq.master_users_registry | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
15990814-3e5a-4fb8-b5cd-a2330da1fca2,"""2026-09-17T08:55:51.921Z""",GET,/rest/v1/profiles,200,2026-09-17T08:55:51.921000,success,"GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/rest/v1/profiles?select=id%2Cemail%2Cfull_name%2Crole%2Crole_position%2Csite_id%2Chas_set_password%2Cis_active%2Cis_deleted%2Ccreated_at%2Cupdated_at&order=created_at.asc | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",edge,null,[],null
4169fc88-508f-47fc-910f-6de2d5b88286,"""2026-09-17T08:55:51.877Z""",GET,/auth/v1/health,200,2026-09-17T08:55:51.877000,success,GET | 200 | https://wjikbnbdkxmesvvzbams.supabase.co/auth/v1/health | @supabase-infra/mgmt-api/v1.309.0,edge,null,[],null
